Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Foot|Port Phillip|Afternoon|Spring|Red|1,111 assaults in Port Phillip in 2014 (10.4 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Stonnington|Afternoon|Spring|Green|679 assaults in Stonnington in 2014 (6.3 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Ararat|Afternoon|Spring|Red|278 assaults in Ararat in 2014 (23.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Ballarat|Afternoon|Spring|Red|1,428 assaults in Ballarat in 2014 (13.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Buloke|Afternoon|Spring|Green|38 assaults in Buloke in 2014 (6.2 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Campaspe|Afternoon|Spring|Red|392 assaults in Campaspe in 2014 (10.6 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Central Goldfields|Afternoon|Spring|Red|197 assaults in Central Goldfields in 2014 (15.5 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Colac-Otway|Afternoon|Spring|Red|247 assaults in Colac-Otway in 2014 (11.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Corangamite|Afternoon|Spring|Amber|157 assaults in Corangamite in 2014 (9.8 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Gannawarra|Afternoon|Spring|Amber|86 assaults in Gannawarra in 2014 (8.4 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Glenelg|Afternoon|Spring|Red|266 assaults in Glenelg in 2014 (13.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Golden Plains|Afternoon|Spring|Green|63 assaults in Golden Plains in 2014 (3.0 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Greater Bendigo|Afternoon|Spring|Amber|1,049 assaults in Greater Bendigo in 2014 (9.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Greater Geelong|Afternoon|Spring|Amber|1,974 assaults in Greater Geelong in 2014 (8.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Hepburn|Afternoon|Spring|Green|94 assaults in Hepburn in 2014 (6.2 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Hindmarsh|Afternoon|Spring|Amber|43 assaults in Hindmarsh in 2014 (7.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Horsham|Afternoon|Spring|Red|367 assaults in Horsham in 2014 (18.4 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Loddon|Afternoon|Spring|Amber|49 assaults in Loddon in 2014 (6.6 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Macedon Ranges|Afternoon|Spring|Green|254 assaults in Macedon Ranges in 2014 (5.6 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Mildura|Afternoon|Spring|Red|711 assaults in Mildura in 2014 (13.2 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Moorabool|Afternoon|Spring|Green|201 assaults in Moorabool in 2014 (6.3 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Mount Alexander|Afternoon|Spring|Red|238 assaults in Mount Alexander in 2014 (12.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Moyne|Afternoon|Spring|Red|228 assaults in Moyne in 2014 (13.8 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Northern Grampians|Afternoon|Spring|Red|154 assaults in Northern Grampians in 2014 (13.1 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Pyrenees|Afternoon|Spring|Red|76 assaults in Pyrenees in 2014 (10.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Queenscliffe|Afternoon|Spring|Green|6 assaults in Queenscliffe in 2014 (1.9 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Southern Grampians|Afternoon|Spring|Amber|155 assaults in Southern Grampians in 2014 (9.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Surf Coast|Afternoon|Spring|Green|112 assaults in Surf Coast in 2014 (3.8 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Swan Hill|Afternoon|Spring|Red|318 assaults in Swan Hill in 2014 (15.2 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Warrnambool|Afternoon|Spring|Amber|330 assaults in Warrnambool in 2014 (9.8 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|West Wimmera|Afternoon|Spring|Red|59 assaults in West Wimmera in 2014 (14.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Yarriambiack|Afternoon|Spring|Amber|60 assaults in Yarriambiack in 2014 (8.7 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
Foot|Banyule|Afternoon|Summer|Amber|921 assaults in Banyule in 2014 (7.3 for every 1,000 residents)|Be careful with your phone when walking around - don't be an easy target|Keep in mind who you would contact in time of emergency|Always know where the near by transport hubs are
